MPI BenchMarking, For Shared mode, (ptile=N):
p= 8, maxh= 656, maxn= 1212 r= 363.753 Mflop/s, g= -0.6, l= 3741.8
p= 8, maxh= 656, maxn= 1312 r= 248.716 Mflop/s, g= 0.5, l= 3786.0
p= 8, maxh= 656, maxn= 1412 r= 465.033 Mflop/s, g= -0.7, l= 4735.2
p= 8, maxh= 756, maxn= 512 r= 248.233 Mflop/s, g= 1.2, l= 3711.8
p= 8, maxh= 756, maxn= 612 r= 463.614 Mflop/s, g= -0.4, l= 4620.5
p= 8, maxh= 756, maxn= 712 r= 512.355 Mflop/s, g= 6.7, l= 5571.3
p= 8, maxh= 756, maxn= 812 r= 458.559 Mflop/s, g= -0.4, l= 4538.7
p= 8, maxh= 756, maxn= 912 r= 405.568 Mflop/s, g= 2.0, l= 6102.9
p= 8, maxh= 756, maxn= 1012 r= 475.232 Mflop/s, g= -0.0, l= 4694.1
p= 8, maxh= 756, maxn= 1112 r= 505.600 Mflop/s, g= 6.8, l= 5745.8
p= 8, maxh= 756, maxn= 1212 r= 468.107 Mflop/s, g= -0.4, l= 4666.3
p= 8, maxh= 756, maxn= 1312 r= 250.800 Mflop/s, g= 1.1, l= 3783.4
p= 8, maxh= 756, maxn= 1412 r= 210.126 Mflop/s, g= -0.0, l= 2284.8
p= 12, maxh= 256, maxn= 512 r= 249.838 Mflop/s, g= -1.0, l= 5959.7
p= 12, maxh= 256, maxn= 612 r= 426.473 Mflop/s, g= -12721.5, l= 10285073.4
p= 12, maxh= 256, maxn= 712 r= 256.047 Mflop/s, g= 0.4, l= 6412.5
p= 12, maxh= 256, maxn= 812 r= 266.520 Mflop/s, g= -0.1, l= 6687.1
p= 12, maxh= 256, maxn= 912 r= 248.778 Mflop/s, g= 0.4, l= 5906.6
p= 12, maxh= 256, maxn= 1012 r= 255.218 Mflop/s, g= -0.4, l= 6222.3
p= 12, maxh= 256, maxn= 1112 r= 253.875 Mflop/s, g= -0.5, l= 6063.0
p= 12, maxh= 256, maxn= 1212 r= 251.873 Mflop/s, g= -0.4, l= 6009.8
p= 12, maxh= 256, maxn= 1312 r= 257.461 Mflop/s, g= -0.2, l= 6161.6
p= 12, maxh= 256, maxn= 1412 r= 250.759 Mflop/s, g= -0.3, l= 6025.2
p= 12, maxh= 356, maxn= 512 r= 377.937 Mflop/s, g= 1.6, l= 8639.3
p= 12, maxh= 356, maxn= 612 r= 247.849 Mflop/s, g= 1.1, l= 5951.6
p= 12, maxh= 356, maxn= 712 r= 254.970 Mflop/s, g= 0.2, l= 6036.2
p= 12, maxh= 356, maxn= 812 r= 245.863 Mflop/s, g= 1.1, l= 5740.3
p= 12, maxh= 356, maxn= 912 r= 416.580 Mflop/s, g= 11.8, l= 8738.4
p= 12, maxh= 356, maxn= 1012 r= 253.927 Mflop/s, g= 1.1, l= 6011.4
p= 12, maxh= 356, maxn= 1112 r= 456.074 Mflop/s, g= 1.7, l= 10307.2
p= 12, maxh= 356, maxn= 1212 r= 509.902 Mflop/s, g= 1.9, l= 12429.6
p= 12, maxh= 356, maxn= 1312 r= 251.146 Mflop/s, g= 1.2, l= 5980.6
p= 12, maxh= 356, maxn= 1412 r= 292.264 Mflop/s, g= 2.8, l= 6712.6
p= 12, maxh= 456, maxn= 512 r= 416.708 Mflop/s, g= 2.4, l= 9412.8
p= 12, maxh= 456, maxn= 612 r= 248.183 Mflop/s, g= 0.8, l= 5787.7
p= 12, maxh= 456, maxn= 712 r= 255.830 Mflop/s, g= 1.1, l= 5695.1
p= 12, maxh= 456, maxn= 812 r= 246.611 Mflop/s, g= 1.9, l= 5860.8
p= 12, maxh= 456, maxn= 912 r= 249.674 Mflop/s, g= 2.4, l= 6155.9
p= 12, maxh= 456, maxn= 1012 r= 255.835 Mflop/s, g= 1.5, l= 5833.0
p= 12, maxh= 456, maxn= 1112 r= 252.952 Mflop/s, g= 1.5, l= 5885.1
p= 12, maxh= 456, maxn= 1212 r= 442.718 Mflop/s, g= 2.6, l= 10210.6
p= 12, maxh= 456, maxn= 1312 r= 255.492 Mflop/s, g= 1.5, l= 5924.1
p= 12, maxh= 456, maxn= 1412 r= 496.497 Mflop/s, g= 4.1, l= 11879.8
p= 12, maxh= 556, maxn= 512 r= 253.003 Mflop/s, g= 2.5, l= 6249.5
p= 12, maxh= 556, maxn= 612 r= 248.589 Mflop/s, g= 2.5, l= 5729.0
p= 12, maxh= 556, maxn= 712 r= 255.134 Mflop/s, g= 1.4, l= 5813.3
p= 12, maxh= 556, maxn= 812 r= 322.120 Mflop/s, g= 2.5, l= 7103.3
p= 12, maxh= 556, maxn= 912 r= 250.070 Mflop/s, g= 2.3, l= 5774.0
p= 12, maxh= 556, maxn= 1012 r= 495.303 Mflop/s, g= 4.8, l= 11138.2
p= 12, maxh= 556, maxn= 1112 r= 362.993 Mflop/s, g= 2.2, l= 8548.1
p= 12, maxh= 556, maxn= 1212 r= 252.984 Mflop/s, g= 1.6, l= 5622.6
p= 12, maxh= 556, maxn= 1312 r= 458.130 Mflop/s, g= 3.9, l= 10627.1
p= 12, maxh= 556, maxn= 1412 r= 249.702 Mflop/s, g= 2.2, l= 5755.5
p= 12, maxh= 656, maxn= 512 r= 427.055 Mflop/s, g= 1.6, l= 10268.2
p= 12, maxh= 656, maxn= 612 r= 498.852 Mflop/s, g= 4.5, l= 11231.6
p= 12, maxh= 656, maxn= 712 r= 325.785 Mflop/s, g= 3.1, l= 7084.7
p= 12, maxh= 656, maxn= 812 r= 431.636 Mflop/s, g= -4.8, l= 371739.5
p= 12, maxh= 656, maxn= 912 r= 342.751 Mflop/s, g= 1.3, l= 8303.9
p= 12, maxh= 656, maxn= 1012 r= 426.771 Mflop/s, g= 4.6, l= 9332.8
p= 12, maxh= 656, maxn= 1112 r= 331.885 Mflop/s, g= 2.7, l= 7770.2
p= 12, maxh= 656, maxn= 1212 r= 506.462 Mflop/s, g= 3.8, l= 11172.1
p= 12, maxh= 656, maxn= 1312 r= 419.314 Mflop/s, g= 3.7, l= 9461.3
p= 12, maxh= 656, maxn= 1412 r= 252.445 Mflop/s, g= 2.0, l= 5473.5
p= 12, maxh= 756, maxn= 512 r= 252.122 Mflop/s, g= 2.7, l= 5361.3
p= 12, maxh= 756, maxn= 612 r= 331.245 Mflop/s, g= 4.4, l= 7131.7
p= 12, maxh= 756, maxn= 712 r= 509.498 Mflop/s, g= 4.5, l= 10910.3
p= 12, maxh= 756, maxn= 812 r= 245.641 Mflop/s, g= 1.7, l= 5483.7
p= 12, maxh= 756, maxn= 912 r= 249.338 Mflop/s, g= 2.4, l= 5445.0
p= 12, maxh= 756, maxn= 1012 r= 508.730 Mflop/s, g= 6.3, l= 10940.1
p= 12, maxh= 756, maxn= 1112 r= 253.479 Mflop/s, g= 2.7, l= 5430.6
p= 12, maxh= 756, maxn= 1212 r= 508.857 Mflop/s, g= 5.8, l= 10840.0
p= 12, maxh= 756, maxn= 1312 r= 250.244 Mflop/s, g= 2.0, l= 5913.6
p= 12, maxh= 756, maxn= 1412 r= 504.136 Mflop/s, g= 2.8, l= 11804.5
p= 16, maxh= 256, maxn= 512 r= 297.234 Mflop/s, g= 2.4, l= 9262.7
p= 16, maxh= 256, maxn= 612 r= 442.742 Mflop/s, g= -4.2, l= 177235.1
p= 16, maxh= 256, maxn= 712 r= 255.740 Mflop/s, g= 3.4, l= 7616.5
p= 16, maxh= 256, maxn= 812 r= 246.066 Mflop/s, g= -0.1, l= 7337.0
p= 16, maxh= 256, maxn= 912 r= 250.439 Mflop/s, g= 1.4, l= 7835.5
p= 16, maxh= 256, maxn= 1012 r= 354.941 Mflop/s, g= -8.4, l= 449982.7
p= 16, maxh= 256, maxn= 1112 r= 280.974 Mflop/s, g= 2.4, l= 8650.0
p= 16, maxh= 256, maxn= 1212 r= 253.179 Mflop/s, g= -0.2, l= 8250.4
p= 16, maxh= 256, maxn= 1312 r= 251.066 Mflop/s, g= -0.7, l= 8340.1
p= 16, maxh= 256, maxn= 1412 r= 250.859 Mflop/s, g= 0.7, l= 7478.1
p= 16, maxh= 356, maxn= 512 r= 312.534 Mflop/s, g= 2.5, l= 9420.2
p= 16, maxh= 356, maxn= 612 r= 294.882 Mflop/s, g= 0.8, l= 9032.5
p= 16, maxh= 356, maxn= 712 r= 255.627 Mflop/s, g= 1.9, l= 7928.4
p= 16, maxh= 356, maxn= 812 r= 258.843 Mflop/s, g= 0.5, l= 7692.2
p= 16, maxh= 356, maxn= 912 r= 330.483 Mflop/s, g= 2.3, l= 10202.9
p= 16, maxh= 356, maxn= 1012 r= 304.258 Mflop/s, g= 2.2, l= 9136.0
p= 16, maxh= 356, maxn= 1112 r= 253.569 Mflop/s, g= 1.3, l= 7721.9
p= 16, maxh= 356, maxn= 1212 r= 352.965 Mflop/s, g= 3.2, l= 10624.7
p= 16, maxh= 356, maxn= 1312 r= 346.160 Mflop/s, g= 1.3, l= 10797.6
p= 16, maxh= 356, maxn= 1412 r= 250.705 Mflop/s, g= 1.0, l= 7603.7
p= 16, maxh= 456, maxn= 512 r= 252.516 Mflop/s, g= 3.6, l= 7684.1
p= 16, maxh= 456, maxn= 612 r= 247.217 Mflop/s, g= 0.4, l= 7891.0
p= 16, maxh= 456, maxn= 712 r= 255.442 Mflop/s, g= 1.5, l= 7735.6
p= 16, maxh= 456, maxn= 812 r= 276.362 Mflop/s, g= 2.1, l= 8145.8
p= 16, maxh= 456, maxn= 912 r= 367.620 Mflop/s, g= -15.0, l= 377484.5
p= 16, maxh= 456, maxn= 1012 r= 254.261 Mflop/s, g= 1.4, l= 7671.2
p= 16, maxh= 456, maxn= 1112 r= 322.131 Mflop/s, g= 1.4, l= 9886.2
p= 16, maxh= 456, maxn= 1212 r= 318.325 Mflop/s, g= 1.8, l= 9590.0
p= 16, maxh= 456, maxn= 1312 r= 376.153 Mflop/s, g= 2.7, l= 11550.0
p= 16, maxh= 456, maxn= 1412 r= 250.906 Mflop/s, g= 1.8, l= 7368.1
p= 16, maxh= 556, maxn= 512 r= 248.010 Mflop/s, g= 2.2, l= 7676.2
p= 16, maxh= 556, maxn= 612 r= 319.200 Mflop/s, g= 2.6, l= 9168.7
p= 16, maxh= 556, maxn= 712 r= 255.435 Mflop/s, g= 1.8, l= 7573.6
p= 16, maxh= 556, maxn= 812 r= 281.038 Mflop/s, g= 1.4, l= 8570.5
p= 16, maxh= 556, maxn= 912 r= 249.222 Mflop/s, g= 1.8, l= 7494.7
p= 16, maxh= 556, maxn= 1012 r= 257.478 Mflop/s, g= 1.7, l= 7736.0
p= 16, maxh= 556, maxn= 1112 r= 311.764 Mflop/s, g= 0.8, l= 10069.1
p= 16, maxh= 556, maxn= 1212 r= 339.944 Mflop/s, g= 1.1, l= 10949.3
p= 16, maxh= 556, maxn= 1312 r= 298.320 Mflop/s, g= 0.8, l= 9502.4
p= 16, maxh= 556, maxn= 1412 r= 488.917 Mflop/s, g= 1.5, l= 15006.1
p= 16, maxh= 656, maxn= 512 r= 390.942 Mflop/s, g= -445.9, l= 730010.7
p= 16, maxh= 656, maxn= 612 r= 355.329 Mflop/s, g= 136.7, l= -13437.6
p= 16, maxh= 656, maxn= 712 r= 288.343 Mflop/s, g= 1.1, l= 9014.2
p= 16, maxh= 656, maxn= 812 r= 244.659 Mflop/s, g= 0.5, l= 7869.1
p= 16, maxh= 656, maxn= 912 r= 311.966 Mflop/s, g= 1.5, l= 10062.2
p= 16, maxh= 656, maxn= 1012 r= 255.404 Mflop/s, g= 0.1, l= 8192.0
p= 16, maxh= 656, maxn= 1112 r= 252.573 Mflop/s, g= 0.3, l= 7932.6
p= 16, maxh= 656, maxn= 1212 r= 253.760 Mflop/s, g= 1.4, l= 7797.5
p= 16, maxh= 656, maxn= 1312 r= 280.812 Mflop/s, g= 1.9, l= 8401.4
p= 16, maxh= 656, maxn= 1412 r= 294.522 Mflop/s, g= 0.3, l= 9393.0
p= 16, maxh= 756, maxn= 512 r= 310.029 Mflop/s, g= 0.9, l= 9883.4
p= 16, maxh= 756, maxn= 612 r= 296.744 Mflop/s, g= 1.8, l= 8841.3
p= 16, maxh= 756, maxn= 712 r= 255.867 Mflop/s, g= 1.1, l= 7765.4
p= 16, maxh= 756, maxn= 812 r= 244.972 Mflop/s, g= 1.8, l= 7094.2
p= 16, maxh= 756, maxn= 912 r= 373.992 Mflop/s, g= 2.5, l= 11251.6
p= 16, maxh= 756, maxn= 1012 r= 255.638 Mflop/s, g= 1.1, l= 7991.8
p= 16, maxh= 756, maxn= 1112 r= 253.010 Mflop/s, g= 0.2, l= 8148.0
p= 16, maxh= 756, maxn= 1212 r= 426.513 Mflop/s, g= 2.0, l= 13139.2
p= 16, maxh= 756, maxn= 1312 r= 287.860 Mflop/s, g= 1.4, l= 8695.6
p= 16, maxh= 756, maxn= 1412 r= 254.053 Mflop/s, g= 0.3, l= 8346.4
