0.000102,10,1
0.002582,25,1
155.717745,50,1
0.000191,10,2
0.00176,25,2
107.821717,50,2
0.00026,10,4
0.000953,25,4
82.780193,50,4
0.000435,10,8
0.001075,25,8
93.128958,50,8
0.000496,10,12
0.010752,25,12
139.5217,50,12
