0.000520,10,12,10
0.001881,25,1,10
0.000607,10,8,10
0.000414,10,4,10
0.000122,10,2,10
0.000104,10,1,10
0.009763,25,8,10
0.016006,25,12,10
0.002356,25,2,10
0.005546,25,4,10
230.998211,50,1,10
631.905346,50,2,10
1043.223279,50,4,10
1425.999264,50,8,10
1668.737900,50,12,10
